Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Grenada,GRD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.887952137,-2.023900041,3.43732353,9.463973431,-0.647450316,13.27306387,-3.992680103,6.123450947,0.947542625,-6.613281348,-0.511262754,0.764976824,-1.155143735,2.351418773,7.344076522,6.443143733,3.735614132,4.459048241,4.17721519,
Greenland,GRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.101596882,1.269035079,-0.971177311,4.430045721,6.906582837,4.987491771,5.555694901,2.352437981,6.166132702,0.865952329,1.735825059,-0.496519392,1.39419336,-1.298280693,4.742135673,-2.529318024,4.68195411,0.468546638,3.218027331,
Guatemala,GTM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.608868745,2.332574856,3.866625982,2.530791582,3.152081716,3.260112105,5.379776807,6.304053671,3.28107984,0.526042983,2.869487756,4.16204894,2.969857401,3.697585601,4.174169137,4.140044358,3.092482558,2.760334857,3.145043317,
Guam,GUM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,0.920598389,6.431014823,3.535461753,-3.828642384,0.81773187,1.728922092,0.314729333,2.091612633,0.12292563,2.025782689,1.825110309,1.733307071,0.464666021,0.289073039,0.24980784,-0.26835346,
Guyana,GUY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.363803905,2.279521662,1.132626964,-0.632225403,1.563352113,-1.950957583,5.129609339,7.019640482,1.976647054,3.552158264,4.13856435,5.196059258,5.276422643,5.017724952,3.898243206,3.05486454,3.363216124,2.100003391,4.10000155,
High income,HIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.030373026,1.501782343,1.517729816,2.188216148,3.314556932,2.860421965,3.131652151,2.789494414,0.383327004,-3.319027588,2.962967969,1.858678015,1.281768594,1.439831825,2.026101924,2.330355715,1.713476258,2.302777126,2.237871305,
"Hong Kong SAR, China",HKG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.663538687,0.560759859,1.6566443,3.056335246,8.700141788,7.388242886,7.032564571,6.46472784,2.127908789,-2.459075001,6.76759015,4.814695863,1.700285359,3.101558647,2.762396425,2.387770814,2.176398369,3.84949281,3.002475556,
Honduras,HND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.291288159,2.723193273,3.754337861,4.547038052,6.232302961,6.050599222,6.567243552,6.188327167,4.23160011,-2.43162788,3.731140344,3.835690662,4.128687749,2.791559757,3.058080562,3.840079971,3.892972197,4.842913911,3.696729569,
Heavily indebted poor countries (HIPC),HPC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.755428167,4.329475041,3.522254153,4.545738905,5.517910122,5.93915289,6.143949211,6.518350291,6.056500819,4.240939945,5.871668373,4.500021451,5.705073698,5.763020122,5.543667616,4.889038281,4.618855033,5.116670864,4.119004183,
Croatia,HRV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.278589827,3.346927916,5.115828859,5.640330265,4.160382249,4.31400966,5.001054885,5.266381523,1.759531746,-7.359498022,-1.496259495,-0.309847287,-2.237705463,-0.548518694,-0.103868249,2.437139302,3.483525422,3.139195999,2.630785623,
Haiti,HTI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.870059257,-1.044374472,-0.251464388,0.363800265,-3.52288825,1.805011319,2.249221435,3.343278665,0.843944574,3.083247861,-3.12239443,5.523740015,2.892240172,4.247639994,2.776300137,1.224329778,1.452710152,1.17328004,1.483879788,
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.479191685,4.074093318,4.741278865,4.084526805,4.822851425,4.243625768,4.031013321,0.242177777,1.058291669,-6.699554727,0.664291825,1.819079958,-1.471788851,1.962984049,4.195082409,3.845557706,2.199998761,4.322809001,5.094002564,
IBRD only,IBD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.627170249,3.272145224,4.113348174,5.332949292,7.69930658,6.906809355,7.920736878,8.486309109,5.550333796,2.022806306,7.311013827,5.998677505,5.031170978,4.966889769,4.272576937,3.838575331,4.28318159,4.879121381,4.608601928,
IDA & IBRD total,IBT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.511567335,3.352768453,4.230104017,5.317741248,7.635538508,6.873744795,7.810551935,8.354984734,5.537124249,2.231678837,7.240367441,5.902007084,5.009509322,5.033332005,4.369806992,3.859268676,4.207453241,4.836764133,4.590318512,
IDA total,IDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.855318556,4.519227206,5.898925926,5.105858269,6.745183304,6.407957778,6.25107791,6.467111646,5.34362664,5.265180904,6.245957544,4.527645584,4.696722317,5.995800253,5.76458913,4.146867778,3.15348307,4.240789271,4.336831934,
IDA blend,IDB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.736154442,3.992078718,7.79047147,4.940257071,7.558149991,6.275539681,5.841146844,5.869588194,4.397659788,5.799807073,6.292215456,4.966339317,4.530711807,5.919498693,5.957864665,3.848945082,1.582786632,2.783107921,3.612082387,
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.920067747,3.643466447,4.499475391,4.780369122,5.030873945,5.692571304,5.500951785,6.345022227,6.0137036,4.628871183,6.223854181,6.169784208,6.030050653,5.557263689,5.006668426,4.8763223,5.033069183,5.067406366,5.171270328,
IDA only,IDX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.984195064,5.081257414,3.903731304,5.283858018,5.874201666,6.552081931,6.696089821,7.110571999,6.350515744,4.718415899,6.198160797,4.073956633,4.870435019,6.075383241,5.563297824,4.458306046,4.80052333,5.72239014,5.052994064,
Isle of Man,IMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.338360755,5.376162758,5.868976166,6.327778682,5.199996153,5.900005219,7.700000963,7.457066814,4.699998522,2.099999803,3.399999672,2.00000146,3.199999724,4.499999713,5.000000801,-0.900000388,7.399999657,3.6,,
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.840991157,4.823966264,3.803975321,7.860381476,7.922936613,7.923430621,8.060732573,7.660815065,3.08669806,7.861888833,8.497584702,5.241344743,5.456358951,6.386106401,7.410227605,7.996253786,8.169526505,7.167888861,6.811369326,
Not classified,INX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.445750602,5.278431341,5.919816051,3.019969048,6.721353321,5.700089237,5.070901037,5.32426724,-4.480383335,-5.079212673,1.809979744,0.343440795,0.225714843,1.351634004,8.556687985,25.16253305,3.677815811,8.145296156,8.169870933,
"Iran, Islamic Rep.",IRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.8580666,0.778638733,7.26555113,8.734584435,4.374509277,3.189804087,4.999795262,8.155773524,0.250856553,1.007385458,5.797938302,2.645717918,-7.44455703,-0.194073471,4.60341888,-1.32064512,13.39624446,3.755187367,,
Iraq,IRQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.406474735,2.30531667,-6.900180689,-33.10083738,54.15777429,4.400617409,10.15819912,1.377598148,8.228107104,3.379299094,6.402564845,7.5464712,13.93643017,7.6,0.7,2.477664617,15.21246273,-2.494642939,-0.562745503,
Iceland,ISL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.891593505,3.898810736,0.681172795,2.268137273,8.042205296,6.330004312,5.248820117,9.365323116,1.991980805,-6.777215052,-3.435878078,1.881619487,1.296436091,4.133851101,2.080287196,4.467860506,7.351475308,4.603781375,4.61147603,
Israel,ISR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.45518208,0.118821461,-0.014860639,0.970458596,4.185882318,3.911693332,5.564435107,5.773482555,2.996483061,0.924262605,5.601137671,4.783497489,2.257237548,4.148054552,3.75820019,2.290092123,3.982046375,3.536703188,3.453702518,
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.786955143,1.951371556,0.253942999,0.138626891,1.423594158,0.817848974,1.790639681,1.48707298,-0.962012841,-5.280937208,1.713295839,0.707333347,-2.980905768,-1.841065451,-0.004547542,0.778304351,1.279671128,1.716167381,0.774340013,
Jamaica,JAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.878703548,1.344929564,1.997290944,3.666317593,1.3237251,0.893797936,2.89912535,1.431954037,-0.811736703,-4.336650187,-1.466059299,1.730376267,-0.61363604,0.501560583,0.691478109,0.92268214,1.375638727,1.003365318,1.940878147,
Jordan,JOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.2452474,5.268616307,5.78448103,4.161049725,8.567298292,8.146582942,8.09333143,8.175719103,7.232408413,5.476580856,2.311392415,2.586784416,2.651170748,2.82876664,3.096330347,2.391695959,2.003733625,2.115732889,1.940292205,
Japan,JPN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.779632825,0.406335903,0.117992777,1.528220148,2.204687882,1.662670405,1.420006556,1.654183881,-1.0935406,-5.416412797,4.191739259,-0.11542134,1.495089586,2.000267841,0.374719476,1.222921041,0.609093181,1.928757251,0.788455876,
Kazakhstan,KAZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.800000002,13.5,9.8,9.3,9.600000001,9.699999999,10.7,8.9,3.3,1.199999999,7.3,7.400000001,4.8,5.999999999,4.200000001,1.2,1.1,4.1,4.1,
Kenya,KEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.599695392,3.779906496,0.54685953,2.932475546,5.104299776,5.906666082,6.472494299,6.850729771,0.232282746,3.306939815,8.405699224,6.10826372,4.563209131,5.878680567,5.357125644,5.718507131,5.8789493,4.862538223,6.319781364,
Kyrgyz Republic,KGZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.426673849,5.32158429,-0.017353166,7.030296139,7.026859719,-0.175548229,3.102898691,8.542874896,8.401615957,2.8862947,-0.471566848,5.956274377,-0.2,10.9,4,3.9,4.3,4.7,3.5,
Cambodia,KHM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,10.7119948,7.446606976,6.578939503,8.505895557,10.34052878,13.25008691,10.77108367,10.21257391,6.691577475,0.086696959,5.963078575,7.069569946,7.313345505,7.356665149,7.142571101,7.036087179,7.030966776,7.01503011,7.497963508,
Kiribati,KIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.25,-1.470588235,3.787462687,2.006324636,-1.629360204,4.951631626,-0.049295323,2.034947265,-2.091436758,0.802751509,-0.923884657,1.594561102,4.713319136,4.214773912,-0.697828087,10.40540793,5.129750525,0.328439777,2.001036031,
St. Kitts and Nevis,KNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,10.40719276,5.517255631,2.469697331,-3.444248985,4.057900322,9.695234587,2.917701225,-0.051157672,6.487855449,-3.368477723,-2.93665042,1.828435302,-2.228012307,5.383690734,6.284804235,1.033704225,2.826378868,-1.977341942,2.923938817,
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.924426034,4.525306764,7.432433614,2.933217902,4.89984045,3.923677392,5.176153818,5.463396393,2.829223173,0.707509946,6.496793586,3.681688569,2.292397846,2.896204935,3.341447761,2.790236167,2.929304795,3.062768462,2.668311402,
Kuwait,KWT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.694581988,0.213332576,3.014283152,17.32602042,10.24029806,10.60904498,7.514773,5.991575511,2.479756943,-7.076056431,-2.37055926,9.628436082,6.626388081,1.149038847,0.501132662,0.592763704,2.926121132,-4.712340346,1.246015947,
Latin America & Caribbean (excluding high income),LAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.783283313,0.677402209,0.178862416,1.443468929,6.258679902,4.313157412,5.359583006,5.687807374,4.040394193,-1.920661846,6.011044704,4.407758317,2.697425489,2.730435533,0.964740288,-0.066159781,-0.471681806,1.865120539,1.548168852,
Lao PDR,LAO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.798782326,5.751412882,5.918743682,6.067002304,6.35769548,7.107568369,8.619266209,7.596828801,7.824902763,7.501774913,8.526905517,8.038652681,8.026098434,8.026300226,7.611963441,7.270065843,7.022836255,6.892530873,6.247960008,
Lebanon,LBN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.341871619,3.839669278,3.423149827,3.227098269,6.293775446,2.748394055,1.701433991,9.340929531,9.248842241,10.05447737,8.037249354,0.917698798,2.720151566,2.619160879,1.884285662,0.415030765,1.6055246,0.551994777,0.199990636,
Liberia,LBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.920272969,3.763018282,-30.14513259,2.619847686,5.281212071,8.043906248,9.535279869,7.145688998,5.300539377,6.099827602,8.20076584,7.993815693,8.704028066,0.701143912,0,-1.599584075,2.468626095,1.222551313,
Libya,LBY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.679213293,-1.762878168,-0.958849381,13.01600108,4.461629982,11.87072893,6.500547227,6.352316994,2.66735579,-0.790141832,5.021289739,-62.07591958,123.1395552,-13.59999997,-24.00000003,-8.862039363,-2.79546889,26.67587012,7.949736798,
St. Lucia,LCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.048748424,-3.408064222,0.416450458,4.264610998,7.267408929,-0.410303993,6.195256154,2.06781947,4.977063729,-1.454036303,0.303818186,4.139375889,-0.287670619,-1.974466829,1.338849057,0.234248586,3.146332373,2.550017764,0.85713557,
Latin America & Caribbean,LCN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.789159236,0.881608518,0.29123773,1.558582785,6.335512091,4.251778814,5.267766145,5.515967351,3.918386227,-1.881607338,5.841719211,4.387418319,2.784253973,2.753890445,1.001023051,0.087816012,-0.336933889,1.770495435,1.574573578,
Least developed countries: UN classification,LDC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.201334713,5.314610509,5.306582549,5.402811602,6.68864389,8.020897661,7.561617572,8.388292552,7.134313198,4.671875122,6.283351492,3.750250013,4.948739015,5.839694609,5.610036761,3.979991484,3.836664327,4.861369312,4.234527366,
Low income,LIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.689846482,4.954024763,3.686090312,4.634055593,6.175685761,6.385976491,5.60094489,6.375395433,6.026725417,5.180326107,6.93025984,3.491515183,3.492291331,6.084800067,5.787939601,2.89894808,3.411904112,4.881567521,4.963675467,
Liechtenstein,LIE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.220190998,-0.733091477,-0.993919345,-1.937566245,3.039173512,4.828074952,8.644969847,3.325962956,1.798087686,-1.157481822,,,,,,,,,,
Sri Lanka,LKA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.00003316,-1.545408134,3.964675686,5.940269078,5.445061278,6.241748045,7.6682919,6.796826119,5.950088145,3.538912053,8.015967371,8.404733021,9.144572246,3.39573265,4.960700592,5.007683305,4.486634531,3.419819189,3.209131128,
Lower middle income,LMC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.318801934,4.473991582,4.671545725,6.098522937,6.968129776,6.57827469,6.929917815,7.027960238,4.618298229,4.960187354,6.845383018,4.987069622,5.175946455,5.652517196,5.682618109,5.580223166,5.5675376,5.56754067,5.487767314,
Low & middle income,LMY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.565954264,3.427875407,4.311587802,5.37933495,7.722038111,6.998949864,7.887613003,8.438402695,5.594572587,2.300385753,7.361659943,5.932250468,5.098745599,5.131736743,4.42480157,3.886150331,4.262210244,4.874224286,4.590747573,
Lesotho,LSO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.875546814,3.561582191,0.723835961,4.559776811,1.692374206,3.466122481,4.230094854,4.832963734,6.739533599,2.154308341,6.42963961,6.630032868,5.899918124,2.155721303,2.817289494,2.71747593,3.218553361,-2.277240349,1.134188171,
Late-demographic dividend,LTE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.779433381,4.695461867,5.533676113,6.283943052,7.884840638,7.193644997,8.732374131,9.614778617,6.512915759,2.642390268,7.624152677,6.699825693,5.37784589,5.201304848,4.589485629,3.872184597,3.777239208,4.731458457,4.843563063,
Lithuania,LTU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.831667298,6.524430686,6.76074952,10.53856495,6.550083061,7.727407902,7.406444213,11.08695428,2.628077961,-14.81416316,1.482232441,6.025638091,3.833302764,3.558424631,3.507971217,2.033148074,2.555939567,4.247576754,3.644756532,
Luxembourg,LUX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.239799144,2.531975137,3.819469658,1.629286955,3.61217677,3.172442781,5.178485863,8.354553277,-1.279585581,-4.358606952,4.864968492,2.539234883,-0.352519229,3.654370259,4.29678635,4.306432538,4.574600283,1.801181703,3.110836266,
Latvia,LVA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.595198197,6.319061922,7.115967072,8.436383846,8.34135916,10.743382,11.88809669,10.01085145,-3.346367079,-14.23814673,-4.473441198,6.285118615,4.13423165,2.328004263,1.915190378,3.260524381,1.773809577,3.787313758,4.62077695,
"Macao SAR, China",MAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.747126437,2.888709966,8.947125877,11.6529262,26.75553967,8.059504542,13.31416375,14.44762729,3.393868181,1.32131501,25.26350562,21.67270765,9.237314193,11.20009044,-1.201089674,-21.59453159,-0.718343471,9.887584069,5.442542619,
St. Martin (French part),MAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.912872981,7.319967454,3.121449656,5.961162155,4.797018362,3.291639684,7.574631645,3.531594152,5.923277686,4.243757321,3.815717917,5.245697297,3.009961262,4.5354242,2.669493927,4.536378168,1.05985639,4.234850054,2.99021417,
Monaco,MCO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.910229226,2.187732536,1.026495079,1.087536596,2.470484448,1.895415281,5.803936536,14.42889902,0.666833993,-11.3,2.1,7,1,9.6,7.2,4.9,3.5,-3.4,6.1,
Moldova,MDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.107716048,6.100000413,7.799999641,6.600000038,7.39999969,7.500000139,4.79999985,3.00000024,7.800000145,-6.000000289,7.100000084,5.818166405,-0.589734135,9.043865528,4.999625584,-0.338235296,4.408886743,4.690793428,3.4,
Madagascar,MDG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.760065099,6.017824403,-12.67378814,9.784892131,5.257003604,4.602899965,5.022607002,6.240578451,6.712632542,-3.978708613,0.619239746,1.578427051,3.011148115,2.300376232,3.339203113,3.132298073,3.993146064,3.933307595,4.564792315,
Maldives,MDV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.845810392,-3.943634354,7.268386313,13.75004982,6.033754049,-13.12905343,26.1114935,7.713867271,9.485332661,-7.228841465,7.265129068,8.566733531,2.517383942,7.281073979,7.329626203,2.88454853,6.338300636,6.803666022,6.888817196,
Middle East & North Africa,MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.736253809,1.200657907,1.593842111,5.48225735,7.989174643,5.066668441,6.034523601,5.172876143,4.499418806,0.49654191,5.052412772,3.678615983,3.893885992,2.691438089,2.897347558,2.486937469,4.919007702,1.481786538,2.337762668,
Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.942453715,-0.404390127,-0.039844481,1.446382684,3.92059081,2.307807066,4.495077894,2.291445714,1.143584587,-5.285744137,5.118118143,3.66300793,3.642322679,1.354091962,2.804340128,3.287991599,2.910546459,2.118082347,2.135958121,
Marshall Islands,MHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.354077564,6.826071065,3.741465386,-1.615867178,0.949277964,2.28478911,0.66815941,2.769118673,-6.753094595,1.443806379,7.555390306,-0.75614346,-2.370339048,3.717627874,-0.939965317,1.591288446,1.306665887,4.056644584,3.62475276,
Middle income,MIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.606043474,3.40696343,4.320286784,5.390087696,7.744188536,7.00760246,7.919703594,8.466732422,5.588752588,2.259388976,7.367976462,5.967841786,5.121452185,5.11847435,4.40565839,3.90044,4.274137251,4.874122137,4.585452475,
North Macedonia,MKD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.549135783,-3.067256625,1.493665472,2.222601657,4.67444497,4.723733083,5.137025162,6.473486858,5.47200139,-0.358614857,3.358750858,2.339886045,-0.455922696,2.924726568,3.629641308,3.855610302,2.848441461,0.240521014,2.664591889,
Mali,MLI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.060834972,15.37623946,3.106308252,9.119041995,1.559998661,6.534762657,4.66218688,3.493616811,4.773382727,4.6790657,5.413452222,3.240252913,-0.836178866,2.303584809,7.043356204,5.962581591,5.799999995,5.400000103,4.899995745,
Malta,MLT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.770193911,0.608353735,2.982818376,2.543768573,0.443412531,3.783652259,1.828716884,3.986448706,3.346512731,-2.462277722,3.542683214,1.307152749,2.79120546,4.610879115,8.706315221,10.81818001,5.675698854,6.724325981,6.772328111,
Myanmar,MMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,13.74593056,11.34399707,12.02551343,13.84399689,13.56466162,13.56895002,13.07610138,11.99143524,10.25530539,10.5500091,9.634439452,5.591482378,7.332670447,8.426001025,7.990915597,6.99284029,5.862472915,6.758628824,6.200051072,
Middle East & North Africa (excluding high income),MNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.442954249,2.226591519,3.332759968,2.784750129,8.012035571,4.538586551,5.493593717,6.104010322,3.528664577,2.552156128,5.266783609,-0.927726703,2.807976089,1.66709346,2.094613977,0.977211102,7.701688924,2.888166896,,
Montenegro,MNE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.100000184,1.099842719,1.90393392,2.482659361,4.426052958,4.180601527,8.566419508,6.810099791,7.222789984,-5.795092859,2.734341541,3.228450387,-2.723768654,3.549013918,1.783682046,3.390420876,2.949338685,4.716464962,5.077860201,
Mongolia,MNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.146062137,2.952710544,4.732978465,7.004634575,10.62540596,7.25366544,8.556234809,10.24801636,8.900367946,-1.268598941,6.365161685,17.29077758,12.31981985,11.64891619,7.885225482,2.379835807,1.168393456,5.337037933,7.225848899,
Northern Mariana Islands,MNP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,0.408441116,-3.118644068,-12.66620014,-6.891025641,-6.712564544,-11.0701107,-17.53112033,1.383647799,-7.692307692,0.537634409,2.406417112,3.785900783,3.522012579,28.31105711,25.56818182,-19.60784314,
Mozambique,MOZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.188520575,12.08967671,9.290478457,6.926450061,7.92975086,6.637868812,9.702106773,7.731582341,7.289132316,6.31379491,6.488149646,7.403672678,7.258439253,6.963607135,7.398512797,6.72327878,3.824214319,3.741317593,3.428173661,
Mauritania,MRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.430406256,2.008796925,0.665004156,5.978253348,5.747423475,8.969422365,18.86909945,2.817836627,1.079967229,-1.042081628,4.773697094,4.704066576,5.795078198,6.090258662,5.579878964,0.43458414,1.843634255,3.073258584,3.554277984,
Mauritius,MUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.202791783,3.347540711,1.614918645,5.925445489,4.330019872,1.777543037,4.865544591,5.727016142,5.38696257,3.315076989,4.377203239,4.077538074,3.496118338,3.360406103,3.744575773,3.55307173,3.837932629,3.814152115,3.773818913,
Malawi,MWI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.576077837,-4.974963846,1.700000014,5.705639437,5.420497694,3.268725828,4.699999992,9.600000003,7.639736774,8.328110276,6.874065635,4.854055109,1.885799507,5.199999998,5.700000004,2.799999999,2.484040626,4.000030517,3.5,
Malaysia,MYS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.858868177,0.517675319,5.390988299,5.788499284,6.783437734,5.332139149,5.584847072,6.29878593,4.831769887,-1.513528719,7.424847386,5.29391284,5.473454192,4.69372252,6.00672195,5.091515721,4.449755765,5.741829576,4.74160645,
North America,NAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.197749598,1.036102794,1.887668237,2.945867618,3.80866961,3.645612965,2.975111335,2.335681706,-0.026074875,-2.575785252,2.612908888,1.704176311,2.199215423,1.888626748,2.493015433,2.664205581,1.522581812,2.290582414,2.827113773,
Namibia,NAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.492183429,1.177948639,4.788661276,4.239794373,12.269548,2.529262728,7.073175228,5.374044222,2.649811967,0.2959709,6.039249546,5.091338198,5.061682013,5.614719701,6.351677961,6.086376114,1.123168844,-0.867877052,-0.546332045,
New Caledonia,NCL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.100108842,,,,,,,,,,,,,,,,,,,
Niger,NER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.40950935,7.104340612,2.999122036,5.299999998,0.100000001,4.499999999,5.800000002,3.146570396,9.587695728,-0.71267743,8.36421953,2.283008487,11.84981918,5.268414897,7.529043068,4.337072369,4.925930933,4.893436692,6.483066704,
Nigeria,NGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.015934757,5.917684652,15.32915574,7.34719497,9.250558228,6.438516525,6.059428031,6.591130361,6.764472778,8.036925102,8.005655915,5.307924204,4.230061175,6.671335393,6.309718656,2.652693295,-1.61686895,0.805886619,1.937268069,
Nicaragua,NIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.101590155,2.960843554,0.753938895,2.520732899,5.312170527,4.282398312,4.152323187,5.075817499,3.436373829,-3.292789619,4.40884491,6.317524825,6.496747299,4.926792269,4.78581617,4.79144082,4.563542212,4.631383681,-3.950917081,
Netherlands,NLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.195642482,2.326955106,0.217273561,0.155646066,1.984945696,2.050876074,3.460989001,3.772842518,2.17032479,-3.666884025,1.342739444,1.551189252,-1.030354007,-0.130175229,1.42339541,1.959169691,2.191713719,2.910902584,2.597453618,
Norway,NOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.204979222,2.074790394,1.44625414,0.910105664,3.96941456,2.625457626,2.399790821,2.994251851,0.476379999,-1.727020309,0.701833824,0.981469497,2.703073855,1.034072914,1.969544301,1.967128438,1.071558977,2.323258407,1.289548201,
Nepal,NPL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.199999988,4.799892149,0.120143175,3.945037767,4.682603245,3.479181046,3.364614788,3.411560276,6.104639142,4.53307872,4.81641465,3.421828241,4.781192258,4.128877676,5.988984661,3.322905439,0.588678499,8.223499488,6.657532668,
Nauru,NRU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,34.41929066,8.659698371,13.55082678,11.68452207,10.08655154,34.21498251,36.52409809,2.808191226,10.400004,4.154685104,5.7,
New Zealand,NZL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.903323747,3.469375717,4.68031972,4.563096814,4.03388787,3.321402945,2.843982311,3.01311169,-1.008893966,-0.213698243,1.539245616,2.334200273,2.225965504,2.575385988,3.715533071,3.584704514,3.645798978,3.128460789,2.773571015,
OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.991172543,1.400435428,1.53316606,2.036141189,3.201783772,2.8146113,3.075415893,2.696652245,0.249338599,-3.467372895,2.91865623,1.817445542,1.261604196,1.47541547,2.036261299,2.418409285,1.743459517,2.470110208,2.250842061,
